レベル,都道府県名,市区町村名,大字・丁目名,小字・通称名,街区符号・地番,離島ID,行政区域コード,支庁・振興局名,郡・政令都市名,原典市区町村名,指定地域名,島名,住所
街区,長崎県,佐世保市,宇久町神浦,,2032,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町神浦２０３２
街区,長崎県,佐世保市,宇久町神浦,,2037,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町神浦２０３７
街区,長崎県,佐世保市,宇久町神浦,,2038,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町神浦２０３８
街区,長崎県,佐世保市,宇久町神浦,,2523,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町神浦２５２３
街区,長崎県,佐世保市,宇久町神浦,,2525,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町神浦２５２５
街区,長崎県,佐世保市,宇久町神浦,,2526,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町神浦２５２６
街区,長崎県,佐世保市,宇久町神浦,,2528,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町神浦２５２８
街区,長崎県,佐世保市,宇久町神浦,,2530,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町神浦２５３０
街区,長崎県,佐世保市,宇久町神浦,,2531,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町神浦２５３１
街区,長崎県,佐世保市,宇久町神浦,,2828,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町神浦２８２８
街区,長崎県,佐世保市,宇久町神浦,,2842,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町神浦２８４２
街区,長崎県,佐世保市,宇久町神浦,,2899,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町神浦２８９９
街区,長崎県,佐世保市,宇久町神浦,,2768,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町神浦２７６８
街区,長崎県,佐世保市,宇久町神浦,,2915,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町神浦２９１５
街区,長崎県,佐世保市,宇久町神浦,,3278,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町神浦３２７８
街区,長崎県,佐世保市,宇久町神浦,,2581,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町神浦２５８１
街区,長崎県,佐世保市,宇久町神浦,,2883,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町神浦２８８３
街区,長崎県,佐世保市,宇久町神浦,,2015,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町神浦２０１５
街区,長崎県,佐世保市,宇久町神浦,,2047,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町神浦２０４７
街区,長崎県,佐世保市,宇久町神浦,,2121,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町神浦２１２１
街区,長崎県,佐世保市,宇久町神浦,,2039,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町神浦２０３９
街区,長崎県,佐世保市,宇久町神浦,,2059,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町神浦２０５９
街区,長崎県,佐世保市,宇久町神浦,,2067,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町神浦２０６７
街区,長崎県,佐世保市,宇久町神浦,,2109,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町神浦２１０９
街区,長崎県,佐世保市,宇久町神浦,,2110,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町神浦２１１０
街区,長崎県,佐世保市,宇久町神浦,,2111,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町神浦２１１１
街区,長崎県,佐世保市,宇久町神浦,,2112,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町神浦２１１２
街区,長崎県,佐世保市,宇久町神浦,,2887,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町神浦２８８７
街区,長崎県,佐世保市,宇久町神浦,,2117,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町神浦２１１７
街区,長崎県,佐世保市,宇久町神浦,,2118,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町神浦２１１８
街区,長崎県,佐世保市,宇久町神浦,,2119,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町神浦２１１９
街区,長崎県,佐世保市,宇久町神浦,,2123,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町神浦２１２３
街区,長崎県,佐世保市,宇久町神浦,,2938,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町神浦２９３８
街区,長崎県,佐世保市,宇久町神浦,,2588,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町神浦２５８８
街区,長崎県,佐世保市,宇久町神浦,,2937,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町神浦２９３７
街区,長崎県,佐世保市,宇久町神浦,,2927,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町神浦２９２７
街区,長崎県,佐世保市,宇久町神浦,,2929,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町神浦２９２９
街区,長崎県,佐世保市,宇久町神浦,,2935,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町神浦２９３５
街区,長崎県,佐世保市,宇久町神浦,,2534,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町神浦２５３４
街区,長崎県,佐世保市,宇久町神浦,,2132,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町神浦２１３２
街区,長崎県,佐世保市,宇久町神浦,,2189,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町神浦２１８９
街区,長崎県,佐世保市,宇久町神浦,,2192,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町神浦２１９２
街区,長崎県,佐世保市,宇久町神浦,,2193,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町神浦２１９３
街区,長崎県,佐世保市,宇久町神浦,,2196,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町神浦２１９６
街区,長崎県,佐世保市,宇久町神浦,,2148,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町神浦２１４８
街区,長崎県,佐世保市,宇久町神浦,,2156,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町神浦２１５６
街区,長崎県,佐世保市,宇久町神浦,,2207,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町神浦２２０７
街区,長崎県,佐世保市,宇久町神浦,,2221,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町神浦２２２１
街区,長崎県,佐世保市,宇久町神浦,,2205,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町神浦２２０５
街区,長崎県,佐世保市,宇久町神浦,,2158,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町神浦２１５８
街区,長崎県,佐世保市,宇久町神浦,,2160,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町神浦２１６０
街区,長崎県,佐世保市,宇久町神浦,,2168,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町神浦２１６８
街区,長崎県,佐世保市,宇久町神浦,,2169,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町神浦２１６９
街区,長崎県,佐世保市,宇久町神浦,,2175,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町神浦２１７５
街区,長崎県,佐世保市,宇久町神浦,,2198,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町神浦２１９８
街区,長崎県,佐世保市,宇久町神浦,,2200,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町神浦２２００
街区,長崎県,佐世保市,宇久町神浦,,2204,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町神浦２２０４
街区,長崎県,佐世保市,宇久町神浦,,2226,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町神浦２２２６
街区,長崎県,佐世保市,宇久町神浦,,1626,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町神浦１６２６
街区,長崎県,佐世保市,宇久町神浦,,1632,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町神浦１６３２
街区,長崎県,佐世保市,宇久町神浦,,1613,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町神浦１６１３
街区,長崎県,佐世保市,宇久町神浦,,1614,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町神浦１６１４
街区,長崎県,佐世保市,宇久町神浦,,1617,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町神浦１６１７
街区,長崎県,佐世保市,宇久町神浦,,1454,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町神浦１４５４
街区,長崎県,佐世保市,宇久町神浦,,1599,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町神浦１５９９
街区,長崎県,佐世保市,宇久町神浦,,1631,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町神浦１６３１
街区,長崎県,佐世保市,宇久町神浦,,1568,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町神浦１５６８
街区,長崎県,佐世保市,宇久町神浦,,1571,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町神浦１５７１
街区,長崎県,佐世保市,宇久町神浦,,1578,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町神浦１５７８
街区,長崎県,佐世保市,宇久町神浦,,1579,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町神浦１５７９
街区,長崎県,佐世保市,宇久町神浦,,1391,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町神浦１３９１
街区,長崎県,佐世保市,宇久町小浜,,4130,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町小浜４１３０
街区,長崎県,佐世保市,宇久町小浜,,4159,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町小浜４１５９
街区,長崎県,佐世保市,宇久町小浜,,4118,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町小浜４１１８
街区,長崎県,佐世保市,宇久町小浜,,4156,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町小浜４１５６
街区,長崎県,佐世保市,宇久町小浜,,4135,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町小浜４１３５
街区,長崎県,佐世保市,宇久町小浜,,3830,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町小浜３８３０
街区,長崎県,佐世保市,宇久町小浜,,4157,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町小浜４１５７
街区,長崎県,佐世保市,宇久町小浜,,4161,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町小浜４１６１
街区,長崎県,佐世保市,宇久町小浜,,4213,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町小浜４２１３
街区,長崎県,佐世保市,宇久町小浜,,3705,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町小浜３７０５
街区,長崎県,佐世保市,宇久町小浜,,3868,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町小浜３８６８
街区,長崎県,佐世保市,宇久町小浜,,3708,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町小浜３７０８
街区,長崎県,佐世保市,宇久町小浜,,3709,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町小浜３７０９
街区,長崎県,佐世保市,宇久町小浜,,3722,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町小浜３７２２
街区,長崎県,佐世保市,宇久町小浜,,3730,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町小浜３７３０
街区,長崎県,佐世保市,宇久町小浜,,2443,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町小浜２４４３
街区,長崎県,佐世保市,宇久町小浜,,2444,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町小浜２４４４
街区,長崎県,佐世保市,宇久町小浜,,2445,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町小浜２４４５
街区,長崎県,佐世保市,宇久町小浜,,2446,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町小浜２４４６
街区,長崎県,佐世保市,宇久町小浜,,2449,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町小浜２４４９
街区,長崎県,佐世保市,宇久町小浜,,2450,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町小浜２４５０
街区,長崎県,佐世保市,宇久町小浜,,2452,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町小浜２４５２
街区,長崎県,佐世保市,宇久町小浜,,3826,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町小浜３８２６
街区,長崎県,佐世保市,宇久町小浜,,2461,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町小浜２４６１
街区,長崎県,佐世保市,宇久町小浜,,3844,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町小浜３８４４
街区,長崎県,佐世保市,宇久町小浜,,2440,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町小浜２４４０
街区,長崎県,佐世保市,宇久町小浜,,2441,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町小浜２４４１
街区,長崎県,佐世保市,宇久町小浜,,3811,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町小浜３８１１
街区,長崎県,佐世保市,宇久町小浜,,3838,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町小浜３８３８
街区,長崎県,佐世保市,宇久町小浜,,2426,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町小浜２４２６
街区,長崎県,佐世保市,宇久町小浜,,2407,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町小浜２４０７
街区,長崎県,佐世保市,宇久町小浜,,2424,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町小浜２４２４
街区,長崎県,佐世保市,宇久町小浜,,2430,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町小浜２４３０
街区,長崎県,佐世保市,宇久町小浜,,2410,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町小浜２４１０
街区,長崎県,佐世保市,宇久町小浜,,2427,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町小浜２４２７
街区,長崎県,佐世保市,宇久町小浜,,3744,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町小浜３７４４
街区,長崎県,佐世保市,宇久町小浜,,3747,42003,42202,,,佐世保市,平戸諸島,宇久島,長崎県佐世保市宇久町小浜３７４７
